	word	piantadosi	piantadosi_buggy	cch	cch_buggy	zipf	length	only_lowercase_letters
106060	subdue	4.927747801877558	4.9259116	5.375780668741054	5.37232994879671	0.6931471805599453	6	True
106061	subdued	10.117298413824756	10.0367095	11.464581598283972	11.392821409617413	0.6931471805599453	7	True
106063	subdues	8.431844417675165	8.5255915	8.436200351816938	8.530982663499946	0.6931471805599453	7	True
106064	subfamilies	0.1946170595474541	0.011431115	0.1946170595474541	0.011431115	0.0	11	True
106066	subfamily	3.44414873359104	3.3852154666666667	3.70730432881143	3.6184617417513474	1.0986122886681098	9	True
106068	subfossil	8.55755151307676	8.554494	8.55755151307676	8.554494	0.0	9	True
106069	subgenera	1.9273943048513804	1.6213693233333333	2.2990568512492056	2.236164177636766	1.791759469228055	9	True
106071	subgenus	3.0692189176916145	3.047383475	3.6649905244871053	3.6360437881718526	1.3862943611198906	8	True
106072	subgroup	2.2360042941509164	2.15356483275	5.340129175181147	5.17542553268316	2.0794415416798357	8	True
106073	subgrouping	10.458343289326876	10.454514	10.458343289326876	10.454514	0.0	11	True
106074	subgroups	3.7822678983211517	3.4454476	5.018690768439384	4.951859328606479	0.6931471805599453	9	True
106076	subhumid	5.813192753586918	4.630217	5.813192753586918	4.630217	0.0	8	True
106078	subjacent	10.966254372615367	10.960192	10.966254372615367	10.960192	0.0	9	True
106079	subject	3.928068043233916	3.8287449975257735	5.738770400235735	5.725815969670887	4.574710978503383	7	True
106084	subjected	5.539232202565472	5.54334745	7.522257375447823	7.524918152659845	1.791759469228055	9	True
106085	subjection	9.045285641215742	9.035973	9.045285641215742	9.035973	0.0	10	True
106086	subjective	6.572814702987671	6.4199934	6.572814702987671	6.419993399999999	0.0	10	True
106087	subjects	5.00922606043493	4.910369728846154	6.545140222374937	6.559271295718718	3.258096538021482	8	True
106090	subjugated	3.968455390213421	3.908952075	4.053829713030863	3.992809797198402	1.3862943611198906	10	True
106091	sublime	6.745440042897826	6.66059375	6.789524931522358	6.693929840687945	0.6931471805599453	7	True
106092	subliminal	14.817779363133011	14.804331	14.817779363133011	14.804331	0.0	10	True
106093	subliminally	7.828846615739167	7.817901	7.828846615739167	7.817901	0.0	12	True
106094	submachine	2.536988554522395	2.55640547	3.702200684790503	3.608758630796508	0.6931471805599453	10	True
106095	submarine	3.6928375885278606	3.6437711580416665	5.871987017942145	5.87780394568563	3.1780538303479458	9	True
106097	submarines	2.337031762843253	2.2712837	2.3997541391749104	2.326467411931665	1.0986122886681098	10	True
106101	submerge	5.921073188073933	5.9273267	5.921073188073933	5.9273267	0.0	8	True
106102	submerged	5.145146613741027	5.004088974285715	6.8416047398211	7.056391907570258	1.9459101490553132	9	True
106104	submergence	10.178947373759	10.173762	10.178947373759	10.173762	0.0	11	True
106105	submersed	4.261816211976111	4.250243	4.261816211976111	4.250243	0.0	9	True
106106	submission	4.193027570222815	3.9377341833333332	6.57802996629864	6.70091661253153	1.791759469228055	10	True
106107	submissions	5.525267230424409	5.13991955	9.60917328716722	10.060206477006647	1.791759469228055	11	True
106109	submit	5.540135300576886	5.540265728571429	6.476563017380302	6.476447472001883	1.9459101490553132	6	True
106110	submits	7.946322733536363	7.9369485	8.023657045947413	8.008411862935548	0.6931471805599453	7	True
106111	submitted	5.170158734511491	5.1806380986206895	6.624168979478088	6.68185623694302	3.367295829986474	9	True
106113	submitting	8.000083041726612	8.000062833333333	8.57089771395167	8.5707565500304	1.0986122886681098	10	True
106115	subordinate	9.63795628020307	9.6237705	9.660832953813618	9.644738007448588	0.6931471805599453	11	True
106116	subordinated	4.368016104930575	4.3720602500000005	4.88983120896189	4.889404524630721	0.6931471805599453	12	True
106117	subordinates	4.671729581476636	4.126953633333334	5.524063593929753	5.024491278284366	1.0986122886681098	12	True
106119	subplot	5.302304541071256	5.383801000000001	5.663368519268953	5.722692344097901	1.0986122886681098	7	True
106121	subpopulations	3.82389123737812	3.5708654	3.82389123737812	3.5708654	0.0	14	True
106122	subprefect	7.404092067852616	7.3898664	7.404092067852616	7.3898664	0.0	10	True
106123	subroutines	3.890415808651596	3.0955164	3.890415808651596	3.0955164	0.0	11	True
106124	subscapularis	3.631245483906241	3.3817551999999997	3.7940749353809187	3.4880620110992897	0.6931471805599453	13	True
106125	subscribed	0.0136563045089133	0.0072572096	0.0136563045089133	0.0072572096	0.0	10	True
106127	subscribers	3.154679570851537	3.1333026	4.9682719006272436	4.9208591396138965	1.0986122886681098	11	True
106130	subscribes	5.729905638610944	5.883107	5.729905638610945	5.883107	0.0	10	True
106131	subscribing	5.724891268648207	5.7145314	5.724891268648207	5.7145314	0.0	11	True
106132	subscript	9.058136269450188	10.664873	9.058136269450188	10.664873	0.0	9	True
106133	subscription	5.883017060014287	5.656550285714286	7.3580714828971425	7.278728613136815	1.9459101490553132	12	True
106136	subscriptions	8.394838171778247	8.203271	8.804220402080496	8.582930339353778	0.6931471805599453	13	True
106139	subsequent	5.092240410591509	5.0931888333333335	6.069512122425583	6.070079111038728	3.9318256327243257	10	True
106140	subsequently	5.520873706893183	5.527225040196079	6.049833371275238	6.060406063635551	4.624972813284271	12	True
106143	subservient	6.105538234114647	5.9684744	6.105538234114648	5.968474400000001	0.0	11	True
106144	subset	5.310717986285454	5.26572335	5.763915455958222	5.749536406694998	0.6931471805599453	6	True
106145	subsets	4.218901380896568	4.1594696	4.218901380896568	4.1594696	0.0	7	True
106146	subsided	9.829269010573626	9.78447	9.829269010573626	9.78447	0.0	8	True
106147	subsidiaries	5.16851111536198	5.049563	5.16851111536198	5.049563	0.0	12	True
106148	subsidiary	2.845837556477636	2.6921408574	5.248239026969141	5.238116551986182	2.70805020110221	10	True
106150	subsidies	3.828872635960579	3.7368283	4.227165679453643	4.162465699020364	0.6931471805599453	9	True
106151	subsidized	7.444092687219381	7.4638495	7.444092687219381	7.4638495	0.0	10	True
106152	subsidizing	4.315268284874037	4.315299	4.315268284874037	4.315299	0.0	11	True
106153	subsidy	6.6660229451954365	6.6313396	6.666022945195436	6.6313396	0.0	7	True
106154	subsisted	11.463669452816248	11.447491	11.463669452816248	11.447491	0.0	9	True
106156	subsonic	5.45266049305792	5.400922025	6.508872019702919	6.437833180085581	1.3862943611198906	8	True
106157	subspecies	0.24105376121588046	0.202005945	0.24123281013183218	0.202788254512683	0.6931471805599453	10	True
106158	subspinously	21.185672014951702	21.1278	21.185672014951702	21.1278	0.0	12	True
106159	substance	4.467769493581727	4.4501367485714285	7.778774418778483	7.784695838105337	1.9459101490553132	9	True
106163	substances	3.328195778032144	3.0948961333333336	4.455961987887405	4.2178201281513505	1.0986122886681098	10	True
106165	substandard	9.44908528693486	9.4545885	10.404741980179132	10.428048138011983	0.6931471805599453	11	True
106166	substantial	6.204086172011475	6.214330750245455	7.3982975802311275	7.4225618635738355	3.091042453358316	11	True
106168	substantially	6.761094967807367	6.678789	7.752703737297958	7.793171109143909	2.302585092994046	13	True
106170	substantiate	6.651296836673282	6.6817064	6.651296836673281	6.6817064	0.0	12	True
106171	substantiated	10.84249226655811	10.836668	10.84249226655811	10.836668	0.0	13	True
106172	substantive	3.95633099433458	3.9666823045454547	6.62157004055517	6.605060150900487	2.3978952727983707	11	True
106173	substation	8.212876319885254	8.110767	8.212876319885254	8.110767	0.0	10	True
106174	substitute	1.9695548561824017	1.9106372933690476	7.094278587484315	7.251476970904998	3.7376696182833684	10	True
106178	substituted	6.486839027975553	6.6291036	7.166494855498815	7.451974521554464	1.9459101490553132	11	True
106179	substitutes	4.734706244686094	4.306114825000001	9.165885512704987	8.34654017383618	0.6931471805599453	11	True
106180	substitution	7.0825268794142175	6.902616012499999	8.346605629607856	8.296869303369549	2.0794415416798357	12	True
106182	substitutions	4.153376996517181	3.9607973	4.153376996517181	3.9607973	0.0	13	True
106184	substrates	0.2194337472319603	0.548758	0.2194337472319603	0.548758	0.0	10	True
106185	subsutural	6.085355567221995	6.079797	6.0853555672219946	6.079797	0.0	10	True
106186	subsystem	11.339280873537064	11.309233	11.339280873537065	11.309233	0.0	9	True
106188	subtending	5.172651576314821	5.260244515	9.276941447990495	9.416258800604156	0.6931471805599453	10	True
106189	subterranean	8.973181074630702	8.974587249999999	8.97769332459704	8.979082658778891	0.6931471805599453	12	True
106190	subthreshold	10.103114956989884	10.078724	10.103114956989884	10.078724	0.0	12	True
106191	subtilis	0.2403170788893476	0.2913094	0.2403170788893476	0.2913094	0.0	8	True
106193	subtitle	6.697586971955995	6.671743500000001	7.322159489425441	7.3072946289821274	1.0986122886681098	8	True
106194	subtitled	7.34533463139087	7.296255	7.34533463139087	7.296255	0.0	9	True
106195	subtitles	1.1281130032148212	0.5742253	1.1281130032148212	0.5742253	0.0	9	True
106197	subtle	7.113165275193751	7.013377800000001	7.8362600302247	7.723473771616653	1.0986122886681098	6	True
106198	subtly	12.132814196869733	12.155762	12.132814196869733	12.155762000000001	0.0	6	True
106199	subtractable	16.3469797372818	15.835446	16.3469797372818	15.835446	0.0	12	True
106200	subtropical	0.8107515711186352	0.7774351542269999	2.0885794224856724	2.117990875597165	2.302585092994046	11	True
106201	subtruncate	8.354727298021317	7.6803303	8.354727298021317	7.6803303	0.0	11	True
106202	subtypes	2.599209471605718	2.42160975	2.599305521425787	2.436761653112135	0.6931471805599453	8	True
106203	subunit	4.53821063041687	4.5283122	4.6559910861255505	4.645459477728783	0.6931471805599453	7	True
106204	subunits	2.88138035684824	2.8395507	2.88138035684824	2.8395507000000006	0.0	8	True
106206	suburb	3.1016007509606425	2.9571188625000002	4.595689540562823	4.401174568573684	2.995732273553991	6	True
106208	suburban	3.709744803917905	3.6603113155555556	4.80055949288902	4.829033480604356	2.1972245773362196	8	True
106209	suburbs	3.831139811537772	3.7006861499999997	4.848041284495268	4.6886692164329915	1.791759469228055	7	True
106212	subversive	7.3709349115379155	7.3166914	7.3709349115379155	7.3166914	0.0	10	True
106213	subverted	13.115162835107183	13.156967	13.115162835107181	13.156967	0.0	9	True
106214	subverts	9.838226378895342	9.84009	9.838226378895342	9.84009	0.0	8	True
106215	subway	6.145933153839516	6.091535328571429	9.109117765579102	8.911164265197664	1.9459101490553132	6	True
106217	succeed	4.391494850357828	4.326422242857143	5.213099941289535	5.175953987662565	2.6390573296152584	7	True
106219	succeeded	3.832213155037938	3.907553532954545	5.407012798233167	5.551735557272846	3.784189633918261	9	True
106221	succeeding	6.602504792412219	6.583009925000001	7.72950679645202	7.723520419054441	2.0794415416798357	10	True
106222	succeeds	6.729901739085714	6.8271647	7.020955693866207	7.133569277279211	1.0986122886681098	8	True
106224	success	3.1465281426794105	3.0054642015468467	4.920557251222077	4.906352198319542	4.709530201312334	7	True
106230	successes	3.385777574032545	2.79547575	4.233171070471607	4.657062486511688	0.6931471805599453	9	True
106233	successful	3.7951994704355023	3.7017258177118646	5.641072615617231	5.647613633352243	4.770684624465665	10	True
106238	successfully	5.917368256240078	5.901049796976745	6.768472391910829	6.8556203218397105	3.7612001156935624	12	True
106243	successibusque	17.24534369353205	17.256695	17.24534369353205	17.256695	0.0	14	True
106244	succession	4.068296992662779	4.044122781428571	6.942894743800509	6.919251396642136	1.9459101490553132	10	True
106247	successional	12.759713440900669	12.765227	12.759713440900669	12.765227	0.0	12	True
106248	successive	5.508373744058735	5.65164109	7.686461973492127	7.9572016695118295	2.302585092994046	10	True
106249	successively	10.160619066213258	10.179736333333333	10.469172635416156	10.489253977682559	1.0986122886681098	12	True
106250	successor	3.507743955630091	3.2882911222333333	5.672658129960179	5.7126992375542525	3.4011973816621555	9	True
106253	successors	4.763923426886322	4.64259385	6.032986203797918	6.075531347167651	0.6931471805599453	10	True
106257	succinct	10.148136352188883	10.113303	10.148136352188883	10.113303	0.0	8	True
106258	succulent	4.467920792289078	4.531331600000001	4.62128333846666	4.693935767049619	1.0986122886681098	9	True
106260	succumbed	8.29567073956423	8.36361	8.826057051247284	8.85587941640942	0.6931471805599453	9	True
106261	succumbing	3.8972457241034135	3.8774796	3.8972457241034135	3.8774796	0.0	10	True
106262	such	2.912324093320384	3.0759725305477925	4.332339013010414	4.4202162259397015	6.51471269087253	4	True
106265	sucked	7.2103483646933455	7.21032915	8.701859319773737	8.70212866267454	0.6931471805599453	6	True
106266	suckering	10.617683351039886	10.512465	10.617683351039886	10.512465	0.0	9	True
106267	suckers	5.313834526226856	4.2835793	5.313834526226856	4.2835793	0.0	7	True
106269	sudden	3.6120974063108275	3.528347035007143	5.329608878961634	5.3820524296861985	2.6390573296152584	6	True
106270	suddenly	5.603874122382775	5.5927512833333335	6.634001318649415	6.6597134524250095	2.8903717578961645	8	True
106273	sue	0.7648014137521386	0.7282496	1.005714194257252	1.0169726099658687	0.6931471805599453	3	True
106275	sued	4.043228341188903	4.073098973333333	5.354830719926644	5.484077064157541	2.4849066497880004	4	True
106276	suffer	4.1180554108820315	4.120154933333334	5.157117717706757	5.153729965390165	2.1972245773362196	6	True
106277	suffered	4.553567321619945	4.630702224594595	5.660755507234133	5.783985872045613	4.30406509320417	8	True
106279	sufferers	7.2802483647246845	7.2307906	7.2802483647246845	7.2307906	0.0	9	True
106281	suffering	4.8420758169333125	4.754702806060606	6.099005639768918	6.017987787410233	3.4965075614664802	9	True
106284	suffers	5.010547598479752	5.04718618	6.088314076647705	6.13070924865404	2.302585092994046	7	True
106285	sufficient	4.887401787415867	4.936774804761905	6.560234732840502	6.5976585840150355	3.044522437723423	10	True
106286	sufficiently	5.971237834316396	6.052605142857144	6.9550364792723895	7.1056047488551926	1.9459101490553132	12	True
106289	suffix	0.17447183467447755	0.12940220000000002	0.17447845091106304	0.13166166890205033	0.6931471805599453	6	True
106290	suffragan	1.2569136095989961	1.2599103	2.0909800479512697	2.0793770000859424	0.6931471805599453	9	True
106291	suffrage	2.819863558430701	2.4564839418181816	4.029820762296778	3.4700191817902475	2.3978952727983707	8	True
106294	suffragette	3.604957904666662	3.5952878	3.604957904666662	3.5952878	0.0	11	True
106295	suffusion	2.913777258581831	2.88612225	3.2491761167468303	3.293070222979337	0.6931471805599453	9	True
106296	sugar	2.8514245400195555	2.5706062925000004	3.9778375346514134	3.921141754078458	2.4849066497880004	5	True
106302	suggest	4.307552298606606	4.322790405	5.756935606772207	5.782000055448132	2.995732273553991	7	True
106303	suggested	3.937073509517201	3.972731104054054	4.962940654525307	5.079551149104674	4.30406509320417	9	True
106306	suggesting	5.324371890244631	5.364205895652174	6.002149324292459	6.0432448950811795	3.1354942159291497	10	True
106307	suggestion	3.752968038698392	3.6257229814285714	5.878827245025521	5.880489136275183	1.9459101490553132	10	True
106309	suggestions	7.398717413578804	8.320921566666668	7.594839863746988	8.731785377079367	1.0986122886681098	11	True
106311	suggestive	5.585581042570993	5.0271583500000006	5.585834490431283	5.097967365299751	0.6931471805599453	10	True
106313	suggests	4.042583394004032	4.072311437142858	4.687051670906886	4.720122155123512	3.5553480614894135	8	True
106315	sui	4.901829019421712	4.957431	4.901829019421712	4.957431	0.0	3	True
106316	suicide	2.707922858217595	2.5432265775458336	4.983844441429359	5.114479537105762	3.1780538303479458	7	True
106319	suing	3.7954985055451593	4.0003565666666665	3.816626026737631	4.082481563758145	1.0986122886681098	5	True
106321	suis	5.942582979798317	5.829138	5.942582979798318	5.8291379999999995	0.0	4	True
106322	suit	2.633651448759912	2.4808715789473688	4.639907667521197	4.720507126880045	2.9444389791664403	4	True
106325	suitability	1.1396269714459777	1.11021087	1.3514909511514757	1.3066239906762052	0.6931471805599453	11	True
106326	suitable	4.176790034489521	4.225546717037037	5.4517672622224085	5.5483444641209445	3.295836866004329	8	True
106328	suitcase	4.633024778217077	4.338397833333333	6.239966431777812	6.352579791296317	1.0986122886681098	8	True
106329	suite	4.707981612207368	4.60116584	7.2729617108494296	7.37537249727197	1.6094379124341003	5	True
106331	suited	3.0320285524956287	3.0446907999999997	4.264082152642175	4.251632720789427	2.1972245773362196	6	True
106332	suites	4.684717047959566	5.020427	4.684717047959566	5.020427	0.0	6	True
106336	suitor	4.835627197287977	4.6783648	4.835627197287977	4.6783648	0.0	6	True
106338	suits	0.9996202047914268	0.99834335	0.9996202047914268	0.99834335	0.0	5	True
106339	sul	3.6944661140441895	3.9905558	3.6944661140441895	3.9905558	0.0	3	True
106340	sulcus	6.161252707242966	5.4427586	6.161252707242966	5.4427586	0.0	6	True
106342	sulfur	1.148872301603357	1.12190076	1.7939335107918195	1.7725853673808685	1.0986122886681098	6	True
106343	sulphuric	3.162133317440748	3.1600661	3.162133317440748	3.1600661	0.0	9	True
106344	sultan	2.329079158604145	2.1312053	2.329079158604145	2.1312053	0.0	6	True
106348	sultanates	5.604655146598816	5.2136307	5.604655146598816	5.2136307	0.0	10	True
106349	sultans	10.492707572877409	10.415024	10.492707572877409	10.415024	0.0	7	True
106350	sum	3.2578833044451465	3.1958844866842107	6.921972501917555	6.9464485873087325	2.9444389791664403	3	True
106353	summa	5.0374867127029574	5.0409707	5.059894213860743	5.063731082715592	0.6931471805599453	5	True
106354	summarily	9.395338592017652	9.396133	9.395338592017652	9.396133	0.0	9	True
106355	summarise	7.368220187956467	7.129303	7.368220187956466	7.129303	0.0	9	True
106356	summarized	4.98252272689715	4.9353636199999995	5.424487700862	5.381441143579631	1.6094379124341003	10	True
106358	summary	5.4305492509932565	5.427575666666667	5.701066744538899	5.695228510422336	1.791759469228055	7	True
106360	summed	15.364994030911475	15.414351	15.364994030911475	15.414351	0.0	6	True
106361	summer	3.7448026268508845	3.64123434025	5.378362417775585	5.387053559568396	4.897839799950911	6	True
106367	summered	11.512072680518031	11.510337	11.512072680518031	11.510336999999998	0.0	8	True
106368	summers	1.310250895272111	1.2582941614348	2.107976280003626	2.1750884451791164	1.6094379124341003	7	True
106370	summertime	9.53415336968222	8.829516733333334	11.606158186862622	11.089102153249385	1.0986122886681098	10	True
106371	summing	12.515849508345129	12.5126705	12.51584950834513	12.512670499999999	0.0	7	True
106372	summit	3.920648166630417	3.8165847999999998	4.60517431302131	4.6044641952495695	1.6094379124341003	6	True
106374	summited	10.410448736103715	10.438788	10.410448736103715	10.438788	0.0	8	True
106375	summits	3.8367170882163917	3.4490046399999996	4.927142066349238	4.400027194942	1.6094379124341003	7	True
106377	summon	13.714738030335866	13.715959	13.714738030335866	13.715959	0.0	6	True
106378	summoned	5.084202775169615	5.13641184375	5.737494838145032	5.844616478413788	2.772588722239781	8	True
106379	summons	5.575166704453295	5.611906	5.807056617730246	5.855815891193652	0.6931471805599453	7	True
106380	sumo	5.083051064691972	5.0563044999999995	5.123319343452571	5.1015608180643595	0.6931471805599453	4	True
106383	sun	1.8815511796209548	1.581923228888889	3.111503613055632	3.1563128164034633	2.1972245773362196	3	True
106391	sunflower	9.220184490084648	9.045615	9.220184490084648	9.045615	0.0	9	True
106392	sung	3.0056599765535794	3.0685028979999998	4.754146407563405	4.808767045716622	2.995732273553991	4	True
106393	sunglasses	10.40213292837143	10.28766	10.40213292837143	10.28766	0.0	10	True
106396	sunk	2.8665111891293367	2.7935244114285713	3.84495186999971	3.88834291081499	2.6390573296152584	4	True
106398	sunken	4.04729962591955	4.1762495	4.822681300754554	4.822109490861717	0.6931471805599453	6	True
106399	sunlight	4.873321710154414	4.3707907	5.906358834577552	6.054636277957793	1.0986122886681098	8	True
106400	sunny	3.8389107696712017	3.7867241000000003	5.043643893518329	4.967182585896431	1.0986122886681098	5	True
106402	sunrise	3.736804272979498	3.5840127	3.736804272979498	3.5840127	0.0	7	True
106407	sunset	2.184892639517784	2.0662591	2.184892639517784	2.0662591	0.0	6	True
106408	sunshine	0.7493947492912412	0.73465717	0.7493947492912412	0.73465717	0.0	8	True
106410	suoyang	8.718283660709858	8.6016655	8.718283660709858	8.6016655	0.0	7	True
106411	super	6.703063302362959	5.925697833333333	7.611869085777183	7.029791632630592	1.791759469228055	5	True
106418	superb	7.380181138869375	7.336976900000001	8.516702627044657	8.44513576256004	1.6094379124341003	6	True
106419	superbly	10.788694256683812	10.787134	10.788694256683812	10.787134	0.0	8	True
106421	supercharged	8.69940134882927	8.506253	8.69940134882927	8.506253	0.0	12	True
106422	supercoiled	7.876853338442743	7.8723106	7.876853338442743	7.8723106	0.0	11	True
106425	superfamily	6.575311041553505	6.5774326	6.575311041553505	6.5774326	0.0	11	True
106427	superfast	5.09412257373333	4.8587956	5.09412257373333	4.8587956	0.0	9	True
106428	superficial	4.9921330796787515	4.984437225	5.899405242892517	5.894090970242183	1.3862943611198906	11	True
106429	superficialities	11.285644362680614	11.273014	11.285644362680614	11.273014	0.0	16	True
106430	superficially	7.891901357099414	7.893089	7.891901357099414	7.893089	0.0	13	True
106431	supergroup	3.735770672559738	3.587605	3.7357706725597386	3.587605	0.0	10	True
106432	superhero	6.315601214766502	5.973784314285714	7.08226745030144	6.808808415836944	1.9459101490553132	9	True
106433	superhuman	6.21876785128067	6.223608733333333	7.28313734156193	7.293440218078518	1.0986122886681098	10	True
106434	superimposed	5.474525937344879	5.443084750000001	5.689015633026228	5.669226906252126	0.6931471805599453	12	True
106435	superintendency	6.380169771844521	6.283178	6.380169771844521	6.283178	0.0	15	True
106436	superintendent	5.171324144483411	5.003685071428571	6.972345256436937	6.937741210392667	2.6390573296152584	14	True
106438	superintendents	14.612099912017584	14.602571	14.612099912017584	14.602571	0.0	15	True
106439	superior	6.014179139374756	5.81450884	7.1235016632088755	6.9636014296902395	2.302585092994046	8	True
106442	superiority	3.248911162605509	3.24290685	5.52259483070064	5.520622007680801	0.6931471805599453	11	True
106444	superlogarithmic	7.198081275448203	7.1784387	7.198081275448203	7.1784387	0.0	16	True
106445	supermajority	5.43656445434317	5.3007204	6.3893550205359215	6.176675201049978	0.6931471805599453	13	True
106446	supermarket	6.365024822065607	6.3511504500000004	8.466070964289885	8.474317640519024	1.3862943611198906	11	True
106449	supernatural	6.5795311545953155	6.536633428571428	7.467283743726364	7.45594225200397	1.9459101490553132	12	True
106450	superoperator	2.1664179761428386	2.0026822899999996	3.9127498830842162	4.067618912293257	1.3862943611198906	13	True
106452	superoperators	13.757403690367935	13.330975	13.757403690367937	13.330975000000002	0.0	14	True
106454	superordinate	12.17510582320392	12.167358	12.17510582320392	12.167358	0.0	13	True
106455	superparamagnetic	12.942807173356414	12.934487	12.942807173356414	12.934487	0.0	17	True
106456	superparamagnetism	3.587519050342962	3.291025	3.587519050342962	3.2910250000000003	0.0	18	True
106457	superposition	16.21047317236662	16.165495	16.21047317236662	16.165495	0.0	13	True
106460	superseded	5.5138912144769465	5.536347086666666	9.694104402165218	9.757215000002004	1.0986122886681098	10	True
106461	superset	6.949969084002078	6.939756	6.949969084002078	6.939756	0.0	8	True
106462	supersonic	1.84622725806571	1.843902605	3.7471759304199566	3.750535968968696	1.3862943611198906	10	True
106464	superstar	6.223216064274311	6.196537	6.223216064274311	6.196537	0.0	9	True
106466	superstitious	7.367639730335213	7.3643627	7.367639730335213	7.3643627	0.0	13	True
106467	supervillains	2.35230825607141	1.7090743	2.35230825607141	1.7090743	0.0	13	True
106468	supervise	4.253856794326566	4.2521133	4.253856794326566	4.2521133	0.0	9	True
106469	supervised	6.206336679877131	6.30344093	7.145152787740814	7.299602790612611	2.302585092994046	10	True
106471	supervising	5.918713681712688	5.91946355	6.755615409362476	6.7567015139765685	0.6931471805599453	11	True
106472	supervision	3.8505212563225846	3.849626164	8.177380625609892	8.17553075539562	2.1972245773362196	11	True
106475	supervisor	5.057908364959682	4.955838166666667	6.412976121829574	6.119337506988733	1.791759469228055	10	True
106477	supervisors	3.9201090410351753	3.8083823	3.9201090410351753	3.8083823	0.0	11	True
106479	supervisory	5.345243278192356	5.345775	5.345243278192356	5.345775	0.0	11	True
106481	supplant	4.346629908075556	4.3457537	4.346629908075556	4.3457537	0.0	8	True
106482	supplanted	4.7965445099107455	4.7913976	4.7965445099107455	4.7913976	0.0	10	True
106483	supplanting	7.807110442314297	7.800359	7.807110442314297	7.800359	0.0	11	True
106484	supplement	6.2872232073248595	6.2860537	8.164787174901416	8.163373052361461	1.6094379124341003	10	True
106486	supplemental	8.317293234867975	8.312317	8.320132078190547	8.315104687978694	0.6931471805599453	12	True
106487	supplementary	8.283672353834845	8.715398	8.283672353834845	8.715398	0.0	13	True
106488	supplementation	10.366051933262495	10.77434	10.366051933262495	10.77434	0.0	15	True
106489	supplemented	8.101225247673158	8.110311814285714	8.659455174738444	8.668969547176646	1.9459101490553132	12	True
106490	supplementing	8.093609888106585	8.057453533333334	8.550429895985046	8.498043910293774	1.0986122886681098	13	True
106491	supplements	4.2619887093702955	4.1223076999999995	4.674571327103613	4.569183838166554	1.0986122886681098	11	True
106493	suppliants	13.437261164188383	11.446385	13.437261164188381	11.446385	0.0	10	True
106494	supplied	4.560649848853927	4.57090214	5.909210968952579	5.924552352352686	2.772588722239781	8	True
106496	supplier	3.55822969134897	3.3538372	5.3932564098643505	5.0072289934870815	0.6931471805599453	8	True
106497	suppliers	8.242116117849946	7.982265	8.435601249492121	8.272230172526346	0.6931471805599453	9	True
106499	supplies	3.3017454611813615	3.1237484311538464	4.698042832480988	4.72143114611035	3.258096538021482	8	True
106503	supply	4.2072122610103255	4.165132522826087	6.013907646910487	6.138696566204643	3.828641396489095	6	True
106508	supplying	7.413756451068911	7.476852580000001	7.753269640501565	7.8458621869593115	1.6094379124341003	9	True
106509	support	3.4212409805889266	3.38657422388843	5.298319201508565	5.240676646926578	5.488937726156687	7	True
106512	supportable	4.7305959686636925	4.6768723	4.7305959686636925	4.6768723	0.0	11	True
106513	supported	4.88223220677589	4.937609537238096	6.4660355816677315	6.613905878023329	4.653960350157523	9	True
106515	supporter	2.749467799302166	2.7323891878947366	4.884395366722417	4.802381799220982	2.9444389791664403	9	True
106517	supporters	3.6499892437298382	3.5446199276190478	5.292346308041405	5.203721247827143	3.044522437723423	10	True
106522	supporting	5.887343302904452	5.9921955621212115	7.657659696158507	7.74150393449225	3.4965075614664802	10	True
106524	supportive	5.509634476853535	5.22541645	6.471100704714937	6.378608967710352	1.3862943611198906	10	True
106526	supports	4.139476524102707	4.136018130882353	5.2823019041210655	5.307685844465601	3.5263605246161616	8	True
106527	suppose	3.286810427904129	3.5199342	3.2868104279041295	3.5199342	0.0	7	True
106528	supposed	6.780746913426454	6.853286286956521	8.157454024486697	8.189088918526778	3.1354942159291497	8	True
106529	supposedly	10.1812744269846	10.19039825	10.427151210127107	10.435791961075147	1.3862943611198906	10	True
106530	suppress	5.368977542076027	5.37413326	6.373883075892283	6.376868504322377	1.6094379124341003	8	True
106531	suppressed	6.146833286698286	6.0775777	8.846605398642971	9.233566683387275	1.791759469228055	10	True
106534	suppresses	8.44366377487313	8.460872	8.44366377487313	8.460872	0.0	10	True
106535	suppressing	8.247662398091052	8.2524456	8.387260131689354	8.392833189723603	0.6931471805599453	11	True
106536	suppression	6.2035247509059745	5.978064275	6.590268938266944	6.474816999079154	2.4849066497880004	11	True
106537	suppressor	4.674332840368152	4.64979185	6.145708919744907	6.158019115888219	0.6931471805599453	10	True
106538	supremacist	3.011261662002653	3.039585	3.011261662002653	3.039585	0.0	11	True
106539	supreme	3.895921475141828	3.8975072825	6.241450836590513	6.243122532876548	1.791759469228055	7	True
106541	surcharged	5.65515431528911	5.6101737	5.65515431528911	5.6101737	0.0	10	True
106542	sure	3.6896984033641944	3.6266847400000004	6.084545957752046	5.913396517383449	2.9444389791664403	4	True
106544	surely	7.934692100466539	7.948798466666666	8.07366262071338	8.088558276844976	1.0986122886681098	6	True
106545	surface	2.694969406778448	2.585371871767164	4.865355158906379	4.835933255801694	4.204692619390966	7	True
106551	surfaced	11.575119020882994	11.772829333333334	11.711787031954914	11.954076657217204	1.0986122886681098	8	True
106552	surfaces	3.2271125184488483	3.0758615166666665	4.8260009186480595	4.923576909240976	1.791759469228055	8	True
106557	surficial	10.102565480265184	10.102996	10.102565480265184	10.102996	0.0	9	True
